0.000000000000000000e+00,1.565164914719197053e-01,7.550753680567930115e-02,1.023629689650161489e-01,6.507444774560553480e-01,2.069271276060533626e-01,3.621962158715169577e-01,1.000000000000000000e+00,7.788735948287766053e-01,7.737796163151771101e-01,6.816574084705223635e-01,8.489169055543875908e-01,5.269782988378854949e-01,5.601094269676112347e-01,6.000537034247714896e-01,5.855877112161552711e-01
1.565164914719197053e-01,0.000000000000000000e+00,1.437435347015935949e-01,1.765221030250000156e-01,4.685259293362665223e-01,2.383896311909631249e-01,2.640845051483726169e-01,8.295258595939620783e-01,7.183455320551392909e-01,7.209314893904570365e-01,6.385820872614841326e-01,7.897483060613348371e-01,4.843013436017415407e-01,4.860304339099399407e-01,5.717561008027527425e-01,5.770826375943892694e-01
7.550753680567930115e-02,1.437435347015935949e-01,0.000000000000000000e+00,4.933071356329045420e-02,5.870042305323998066e-01,1.395325527838564839e-01,3.044665618899968229e-01,9.092081615880281964e-01,7.216920481111400720e-01,7.259355341604654122e-01,6.399990048449674118e-01,7.890866246632719516e-01,4.682252452369247142e-01,4.979646206653630669e-01,5.327780717515246955e-01,5.156794207851990164e-01
1.023629689650161489e-01,1.765221030250000156e-01,4.933071356329045420e-02,0.000000000000000000e+00,5.513392724022806446e-01,1.109404564491813794e-01,3.100910988982519823e-01,9.009473230532861754e-01,6.691381339444122389e-01,6.769778936436585681e-01,5.970751239885253581e-01,7.412426337558163381e-01,4.283042520436035616e-01,4.599545938609528317e-01,5.065821001058643525e-01,4.917329150191984133e-01
6.507444774560553480e-01,4.685259293362665223e-01,5.870042305323998066e-01,5.513392724022806446e-01,0.000000000000000000e+00,5.435480119701754376e-01,3.686019197497456545e-01,3.208897529756686851e-01,5.836320617148009759e-01,5.754222484057351927e-01,5.325710412104452951e-01,6.735988498188625329e-01,5.870459902589634238e-01,6.031829011070657387e-01,6.435125389054816569e-01,6.465737144930084890e-01
2.069271276060533626e-01,2.383896311909631249e-01,1.395325527838564839e-01,1.109404564491813794e-01,5.435480119701754376e-01,0.000000000000000000e+00,2.615797518898407281e-01,8.014510712643223567e-01,5.652223467793184852e-01,5.539815436091273249e-01,5.298431275096125992e-01,6.314469276053966684e-01,3.646322245150746544e-01,4.095775691860765733e-01,4.033090243300859745e-01,4.033108823397283382e-01
3.621962158715169577e-01,2.640845051483726169e-01,3.044665618899968229e-01,3.100910988982519823e-01,3.686019197497456545e-01,2.615797518898407281e-01,0.000000000000000000e+00,5.403066211833663646e-01,3.964034531454824206e-01,4.511635264682624102e-01,3.668243220082911815e-01,4.873625664675258484e-01,3.170702060910414177e-01,3.335012282816956497e-01,4.237006872806969304e-01,4.450873933251032200e-01
1.000000000000000000e+00,8.295258595939620783e-01,9.092081615880281964e-01,9.009473230532861754e-01,3.208897529756686851e-01,8.014510712643223567e-01,5.403066211833663646e-01,0.000000000000000000e+00,7.351362955634281882e-01,7.263977785418115340e-01,6.704625877213290508e-01,8.103569800031463766e-01,6.293973701895657635e-01,6.469518141598308292e-01,7.390760818176709268e-01,7.642804513897111240e-01
7.788735948287766053e-01,7.183455320551392909e-01,7.216920481111400720e-01,6.691381339444122389e-01,5.836320617148009759e-01,5.652223467793184852e-01,3.964034531454824206e-01,7.351362955634281882e-01,0.000000000000000000e+00,7.104004670368066487e-02,1.860927125165879326e-01,1.249142809141958604e-01,3.549204639105427717e-01,4.099625325775326790e-01,3.855645905542604557e-01,4.431833285104828102e-01
7.737796163151771101e-01,7.209314893904570365e-01,7.259355341604654122e-01,6.769778936436585681e-01,5.754222484057351927e-01,5.539815436091273249e-01,4.511635264682624102e-01,7.263977785418115340e-01,7.104004670368066487e-02,0.000000000000000000e+00,1.381761415949324667e-01,1.355074365110469636e-01,2.876201946522815578e-01,3.458452943324686335e-01,3.410701656965620110e-01,4.051528323369955054e-01
6.816574084705223635e-01,6.385820872614841326e-01,6.399990048449674118e-01,5.970751239885253581e-01,5.325710412104452951e-01,5.298431275096125992e-01,3.668243220082911815e-01,6.704625877213290508e-01,1.860927125165879326e-01,1.381761415949324667e-01,0.000000000000000000e+00,1.644409118427012373e-01,1.991424981915765335e-01,2.252732673072361247e-01,2.859254508066830236e-01,3.070762758048513619e-01
8.489169055543875908e-01,7.897483060613348371e-01,7.890866246632719516e-01,7.412426337558163381e-01,6.735988498188625329e-01,6.314469276053966684e-01,4.873625664675258484e-01,8.103569800031463766e-01,1.249142809141958604e-01,1.355074365110469636e-01,1.644409118427012373e-01,0.000000000000000000e+00,2.720965166623412479e-01,3.197982781083645309e-01,3.091400127605132830e-01,3.459895288061735075e-01
5.269782988378854949e-01,4.843013436017415407e-01,4.682252452369247142e-01,4.283042520436035616e-01,5.870459902589634238e-01,3.646322245150746544e-01,3.170702060910414177e-01,6.293973701895657635e-01,3.549204639105427717e-01,2.876201946522815578e-01,1.991424981915765335e-01,2.720965166623412479e-01,0.000000000000000000e+00,5.209178458071426349e-02,1.217708055575380255e-01,1.481975353314879951e-01
5.601094269676112347e-01,4.860304339099399407e-01,4.979646206653630669e-01,4.599545938609528317e-01,6.031829011070657387e-01,4.095775691860765733e-01,3.335012282816956497e-01,6.469518141598308292e-01,4.099625325775326790e-01,3.458452943324686335e-01,2.252732673072361247e-01,3.197982781083645309e-01,5.209178458071426349e-02,0.000000000000000000e+00,1.188244589214301067e-01,1.394377996218421900e-01
6.000537034247714896e-01,5.717561008027527425e-01,5.327780717515246955e-01,5.065821001058643525e-01,6.435125389054816569e-01,4.033090243300859745e-01,4.237006872806969304e-01,7.390760818176709268e-01,3.855645905542604557e-01,3.410701656965620110e-01,2.859254508066830236e-01,3.091400127605132830e-01,1.217708055575380255e-01,1.188244589214301067e-01,0.000000000000000000e+00,6.232547076652875107e-02
